Image URL,Brand,Product Title,Price,Location,Item Number,Year,Condition,Shipping Info,Comes With,Size,Description
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/d6fc8b9e938d844d308b7075cf747b33.jpg,Hermes,18K Rose Gold Diamond PM Echappee Ring 54 7,"$2,050",Pickup today in our San Diego Flagship,1496221,2023,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Case', 'Certificate']","{'Size': '54 EU', 'Width': '14 mm'}","This is an authentic HERMES 18K Rose Gold Diamond PM Echappee Ring 54 or 7. The ring is crafted of 18 karat rose gold and features a polished bar and circle motif accented with diamonds, approximately .07 total carat weight."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/6e65befabab803e400932efa2f34c2ad.jpg,Hermes,HERMES Taurillon Clemence Victoria II 35 White,"$2,250",Pickup today in our NYC Flagship,1471340,2010,Shows Wear,"['Exterior: Corner wear, scuffs, edge wear, marks', 'Handle: Edge wear, wear at resin glazing', 'Interior: Marks']","['FASHIONPHILE Certificate of Authenticity', 'Clochette', 'Lock', '2 keys']","{'Base length': '14 in', 'Height': '8.75 in', 'Width': '5.75 in', 'Drop': '8 in'}",This is an authentic HERMES Taurillon Clemence Victoria II 35 in White. This chic satchel is crafted of grained calfskin leather with a distinctive grain in white. The handbag features tall leather strap top handles and has a top zipper that opens to a herringbone fabric interior with a zipper and patch pockets.
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/f0e0b96d68fa129aafc7061e70ceff76.jpg,Hermes,Matte Alligator MC2 Copernic Compact Wallet Graphite,"$2,795",Pickup today in our San Diego Flagship,1502463,2020,Excellent,"['Exterior: Edge wear', 'Interior: Scuffs']","['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Length': '4.25 in', 'Width': '0.5 in', 'Height': '3.5 in'}",This is an authentic HERMES Matte Alligator MC2 Copernic Compact Wallet in Graphite. This stylish wallet is beautifully crafted of alligator leather in grey.  The wallet opens to a matching leather interior with card slots and billfold.
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/5d6b8be7e93e22011a919da8c2ef8a7b.jpg,Hermes,Evercolor Dogon Duo Wallet Mauve Pale,"$1,295",Pickup today in our San Diego Flagship,1495109,2024,Excellent,['Interior: Imprints'],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Insert']","{'Base length': '7.75 in', 'Height': '4.75 in', 'Width': '1 in'}","This is an authentic HERMES Evercolor Dogon Duo Wallet in Rouge De Coeur. This sophisticated clutch wallet is finely crafted of evercolor calfskin leather in red. A small strap loops through a palladium round tab to secure the wallet. The interior is a matching leather with credit card slots, a billfold and a removable zippered pouch."
https://prod-images.fashionphile.com/main/91ba719114462b0b9e2ffe768a1ca36e/a1128e22181713f5cf97b2bd25b546ed.jpg,Hermes,Calfskin Womens Hot Loafer 35.5 Black,"$1,095",Pickup today in our San Diego Flagship,1329561,,Excellent,"['Hardware: Protective plastic sticker(s) intact', 'Exterior: Faint scuffs', 'Other: Marks on sole(s)']","['FASHIONPHILE Certificate of Authenticity', 'Box', '2 dust bags']",{'Size': '35.5 EU'},This is an authentic pair of HERMES Calfskin Womens Hot Loafer size 35.5 in Black. These stylish loafers are crafted of black leather. They feature a cross-over strap with the classic palladium silver Kelly turn lock.
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/d6db157699edfb527dca5eabf0f89bf8.jpg,Hermes,Enamel Wide Clic Clac H Bracelet GM  White,$595,Pickup today in our San Diego Flagship,1502688,2009,Excellent,"['Hardware: Scratch(es), nick(s)']","['FASHIONPHILE Certificate of Authenticity', 'Pouch']","{'Circumference': '7.5 in', 'Width': '0.75 in'}","This is an authentic HERMES Enamel Wide Clic Clac H Bracelet GM in White. This bracelet is crafted of a palladium silver plated band with a hinge on one side that opens with a swivel Hermes ""H"" on the prominent side. Around the band is a strip of white enamel."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/751e6b828b21acb2475deb2d93cb5e3d.jpg,Hermes,Shiny Alligator Collier De Chien CDC Bracelet T3,$995,Pickup today in our NYC Flagship,1501037,2021,Excellent,[],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Pouch']","{'Width': '1.5 in', 'Circumference': '7 in'}","This is an authentic HERMES Shiny Alligator  Collier De Chien CDC Bracelet T3 in Nata. This stylish bracelet is crafted of white exotic crocodile with with two gold plated plates, one with decorative studs and one for adjustability."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/a8d9505167f1bd349f8a4967a6693831.jpg,Hermes,Lizard Collier De Chien CDC 24 Bracelet T3 Black,$525,Pickup today in our NYC Flagship,1501033,2022,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Pouch']","{'Width': '1 in', 'Circumference': '6.25 in'}","This is an authentic HERMES Lizard Collier De Chien CDC 24 Bracelet size T3 in Black. Collier de Chien simply means ""dog collar"" and this chic bracelet replicates the elements of a dog collar in a way that is sophisticated and stylish. It has a lovely band in black lizard skin, gold plated hardware with four studs and a ring, and a stud adjustment plate."
https://prod-images.fashionphile.com/main/e3a7d0e970f31ba9ce582a71a56b16e0/e563cf85278549f574efcfb85610f0c7.jpg,Hermes,Suede Goatskin Quilted Fuji Boots 40 Black,"$1,050",Pickup today in our NYC Flagship,1434120,,Excellent,"['Exterior: Creases, marks, faint scuffs', 'Other: Scuffs at soles, marks on sole(s)']","['FASHIONPHILE Certificate of Authenticity', 'Box', '2 dust bags']","{'Size': '40 EU', 'Shaft': '12.5 in', 'Heel': '1.5 in'}",This is an authentic pair of HERMES Suede Goatskin Quilted Fuji Boots size 40 Black. These stunning boots are crafted of a black goatskin leather exterior and feature a Mosaique quilting on the upper and smooth leather base.
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/74f4b3717648638fb08918730a6cecd0.jpg,Hermes,Epsom Kelly Pocket Belt Black,"$1,750",Pickup today in our NYC Flagship,1498842,,Excellent,"['Hardware: Scratch(es)', 'Exterior: Marks']","['FASHIONPHILE Certificate of Authenticity', 'Box', 'Dust bag', 'Removable pouch']","{'Length': '13 in to 41.50 in', 'Width': '0.75 in'}","This is an authentic HERMES Epsom Kelly Pocket Belt in Black. This stylish belt is crafted of Epsom calfskin leather in black. This one-size-fits-most belt features a discreet sliding system and can be worn at the waist or low at the hips, secured with a classic gold plated Kelly turn lock on the front."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/7bdca57a7d04d56107af5ac1e212ff3c.jpg,Hermes,Enamel Narrow Clic Clac H Bracelet PM Marron Glace,$595,Pickup today in our NYC Flagship,1498350,2022,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Pouch']","{'Width': '0.5 in', 'Circumference': '6 in'}","This is an authentic HERMES Enamel Narrow Clic Clac H Bracelet PM in Marron Glace. This is a chic bracelet that features a gold plated band with a hinge on one side and opens with a swivel Hermes ""H"" on the prominent side. Around the band is a strip of beige enamel set in the metal."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/2b100b595f347bba3f8938f0bb52bb2c.jpg,Hermes,Epsom Rivale Double Tour Bracelet S Rouge Casaque,$225,Pickup today in our NYC Flagship,1496884,2013,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Pouch']","{'Circumference': '6.25 in', 'Width': '0.5 in'}",This is an authentic HERMES Epsom Rivale Double Tour Bracelet size S in Rouge Casaque. This stylish bracelet is crafted of textured epsom calf leather in red. The band wraps around the wrist twice and seals with a swivel closure.
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/9984a14fe41210ac942b11c4b8a30219.jpg,Hermes,Enamel Narrow Clic Clac H Bracelet GM White,$695,Pickup today in our NYC Flagship,1497972,,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Pouch']","{'Circumference': '7.1 in', 'Diameter': '2.5 in', 'Width': '0.5 in'}","This is an authentic HERMES Enamel Narrow Clic Clac H Bracelet GM in White. This is a chic bracelet that features a rose gold plated band with a hinge on one side and opens with a swivel Hermes ""H"" on the prominent side. Around the band is a strip of white enamel set in the metal."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/828d0337fd2d7cc6c31e38a944960bf8.jpg,Hermes,Enamel Charniere Uni Narrow Hinged Bracelet Bleu Lavande,$375,Pickup today in our NYC Flagship,1496883,2015,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Pouch']","{'Diameter': '2.5 in', 'Width': '0.5 in', 'Circumference': '6.5 in'}","This is an authentic HERMES Enamel Charniere Uni Narrow Hinged Bracelet in Bleu Lavande. This stylish bracelet is composed of a silver plated hinged band with a Hermes ""H"" swivel lock. This sleek band has a blue enamel inlay."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/446e80bd47b935270031bc646becf320.jpg,Hermes,Enamel Clic Anneau Bracelet PM Marron Glace,$475,Pickup today in our NYC Flagship,1496878,2019,Excellent,['Hardware: Scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Pouch']","{'Circumference': '6.25 in', 'Width': '0.5 in', 'Diameter': '2.25 in'}",This is an authentic HERMES Enamel Clic Anneau Bracelet PM in Marron Glace. This bracelet is polished palladium with a hinge on one side and opens with a ring swivel. Around the band is a strip of taupe colored enamel inlay.
https://prod-images.fashionphile.com/main/970163b0a2b43826b4e942f1ee1496e3/58f85daef16568cbeb4e39e6c691059a.jpg,Hermes,Taurillon Clemence Lindy 30 Gold,"$5,825",Pickup today in our San Diego Flagship,1426934,2016,Shows Wear,"['Exterior: Corner wear, scuffs, structure wear, edge wear, marks', 'Handle: Smoothing of leather, creases, scuffs, wear at resin glazing', 'Interior: Scuffs, marks, pocket(s) stretched', 'Hardware: Scratch(es), tarnished, plating wear']","['FASHIONPHILE Certificate of Authenticity', 'Dust bag']","{'Base length': '12 in', 'Height': '7.75 in', 'Width': '6 in', 'Drop': '12.5 in'}","This is an authentic HERMES Taurillon Clemence Lindy 30 in Gold. This stylish shoulder bag is crafted of fine calfskin leather in golden brown. The bag features rolled leather top handles, connected with a unique looping shoulder strap, side pockets, and polished silver hardware. The double top zippers open to a matte golden brown leather interior with pockets."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/959731edc27c6883eaf092ec37b14d70.jpg,Hermes,Swift Collier de Chien CDC Bracelet T2 Gold Orange,$490,Pickup today in our NYC Flagship,1496616,2018,Shows Wear,"['Exterior: Creases, marks', 'Hardware: Scratch(es), plating wear, pitted', 'Interior: Imprints']","['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Diameter': '2.25 in', 'Width': '1.5 in', 'Circumference': '5.75 in'}","This is an authentic HERMES Swift Collier de Chien CDC Bracelet T2 in Gold and Orange. Collier de Chien simply means 'dog collar' and this sporty bracelet replicates the elements of a dog collar in a way that is sophisticated and stylish. It has a golden smooth brown leather band, a polished gold plated plaque with four studs and a ring, orange interior and a gold plated stud adjustment plate."
,,,,,,,,,,,
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/ef8be9987d6eff92f94b96464b2dda6c.jpg,Hermes,Swift Kelly Double Tour Bracelet T2 Rose Sakura,$495,Pickup today in our NYC Flagship,1493704,2022,Excellent,"['Exterior: Creases', 'Hardware: Faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Diameter': '2 in', 'Circumference': '5.75 in', 'Width': '0.5 in'}",This is an authentic HERMES Swift Kelly Double Tour Bracelet T2 in Rose Sakura. This is a stunning bracelet that is crafted of smooth calfskin leather in pink with a rose gold plated Kelly turn-lock.
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/7986416f7e9de165c23237053a1b2421.jpg,Hermes,Matte Alligator Collier de Chien CDC Bracelet T2 Nata,$895,Pickup today in our NYC Flagship,1493702,2023,Excellent,"['Interior: Imprints', 'Hardware: Faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Box', 'CITES Certificate', 'Dust bag']","{'Diameter': '2.25 in', 'Circumference': '7 in', 'Width': '1.5 in'}","This is an authentic HERMES Matte Alligator Collier de Chien CDC Bracelet T2 in nata This luxurious bracelet is crafted of matte alligator skin in off-white and features palladium plates, one with decorative studs and a dangling ring, and the other for sizing adjustment."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/f9ff8499c8c7b6417fa10cb744afa3ff.jpg,Hermes,Matte Alligator Collier De Chien CDC Bracelet T2 5P Pink,"$1,350",Pickup today in our NYC Flagship,1493699,2019,Excellent,"['Interior: Imprints', 'Hardware: Faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Box', 'CITES Certificate', 'Pouch']","{'Diameter': '2.25 in', 'Width': '1.5 in', 'Circumference': '6.5 in'}","This is an authentic HERMES Matte Alligator Collier De Chien CDC Bracelet T2 in 5P Pink. This stylish bracelet is crafted of bubble gum pink exotic alligator with two gold plated plates, one with decorative studs and one for adjustability."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/fa2fce53471daeb8585c66a552fbd38d.jpg,Hermes,Narrow Enamel Clic Clac H Bracelet GM Bleu Abysse,$595,Pickup today in our NYC Flagship,1493391,2019,Excellent,['Hardware: Faint scratch(es)'],['FASHIONPHILE Certificate of Authenticity'],"{'Width': '0.5 in', 'Circumference': '7.5 in'}","This is an authentic HERMES Narrow Enamel Clic Clac H Bracelet GM in Bleu Abysse. This is a chic bracelet from Hermes that is classic yet very modern. It has a thin band of polished palladium with a hinge on one side and opens with a swivel Hermes ""H"" on the prominent side. Around the band is a strip of gorgeous enameled navy blue set in the cuff."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/d5d2a1665e8f758a7182ca51b4eac65b.jpg,Hermes,Enamel Narrow Clic Clac H Bracelet GM Black,$625,Pickup today in our NYC Flagship,1493333,2019,Excellent,[],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Dust bag']","{'Circumference': '7.5 in', 'Width': '0.5 in'}","This is an authentic HERMES Enamel Narrow Clic Clac H Bracelet GM in Black. This is bracelet is in a yellow gold tone with a hinge on one side and opens with a swivel Hermes ""H"" on the prominent side. Around the band is a strip of black enamel inlay."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/afcc20e497e7a7b37a1c19526d432242.jpg,Hermes,Enamel Narrow Clic Clac H Bracelet GM White,$525,Pickup today in our NYC Flagship,1493331,,Shows Wear,"['Hardware: Scratch(es)', 'Exterior: Marks']","['FASHIONPHILE Certificate of Authenticity', 'Pouch', 'Box']","{'Diameter': '2.5 in', 'Circumference': '7.85 in', 'Width': '0.5 in'}","This is an authentic HERMES Enamel Narrow Clic Clac H Bracelet GM in White. This chic bracelet has a gold plated band with a white enamel inlay and an ""H"" swivel closure."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/8b60682bb0e8399e39e9c263d5a6c474.jpg,Hermes,Enamel Wide Clic Clac H Bracelet PM Marron Glace,$795,Pickup today in our NYC Flagship,1492819,,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Dust bag']","{'Width': '0.75 in', 'Circumference': '6.2 in'}","This is an authentic HERMES Enamel Wide Clic Clac H Bracelet PM in Marron Glace. This is a chic bracelet from Hermes that is classic yet very modern. It has a wide rose gold plated band with a hinge on one side and opens with a swivel Hermes ""H"" on the prominent side.  Around the band is a strip of beige enamel inlay."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/4fef8b288194be8dea9a843313a73c99.jpg,Hermes,Enamel Printed Narrow Caleche Bracelet 70 Ultramarine,$250,Pickup today in our NYC Flagship,1492383,,Excellent,['Hardware: Scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Pouch', 'Dust bag']","{'Width': '0.25 in', 'Circumference': '7.5 in'}",This is an authentic HERMES Enamel Printed Narrow Caleche Bracelet size 70 in Ultramarine. This chic bangle bracelet features dark blue enamel with a traditional carriage symbol and silver plated rims.
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/311ad6a8c6776daae6ee017363767c98.jpg,Hermes,Enamel Printed Marche de Savana Extra Wide Bracelet 70 Romantique,$450,Pickup today in our NYC Flagship,1492357,,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Dust bag']","{'Circumference': '8.63 in', 'Width': '1.25 in'}",This is an authentic Enamel Printed Marche de Savana Extra Wide Bracelet size 70 in Romantique. This stylish cuff features an enameled multicolor print and a rose gold rim.
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/3e6d592a27cbc62e03997c63380860ab.jpg,Hermes,Enamel Printed Space Derby Wide Clic Clac H Bracelet PM Indigo Multicolor,$695,Pickup today in our NYC Flagship,1492353,,Excellent,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Dust bag']","{'Width': '0.75 in', 'Circumference': '6.25 in'}","This is an authentic HERMES Enamel Printed Space Derby Wide Clic Clac H Bracelet PM in Indigo and Multicolor. This chic bracelet features a wide polished silver band with a blue and multicolor enamel inlay. The bracelet opens with a swivel Hermes ""H"" on the prominent side."
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/0c604d6bbfb40413b28bd89f4681492f.jpg,Hermes,Enamel Narrow Clic Clac H Bracelet GM Orange,$550,Pickup today in our NYC Flagship,1491994,,Shows Wear,['Hardware: Scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Circumference': '6 in', 'Width': '0.5 in'}",This is an authentic HERMES Enamel Narrow Clic Clac H Bracelet GM in Orange. This chic bracelet is made of gold-plated hardware with a swivel H and features an orange enamel inlay.
https://prod-images.fashionphile.com/main/4d82034a408399c6e63a18e45768e0c4/88d34d1ff49fe073b0d3367dbec6dc00.jpg,Hermes,Silk Barenia Kelly En Perles Silky City 33 Bag Fauve Terre,"$1,350",Pickup today in our NYC Flagship,1495171,,Shows Wear,"['Exterior: Corner wear', 'Interior: Ink marks, surface wear', 'Hardware: Faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Dust bag']","{'Length': '13 in', 'Height': '13.5 in', 'Drop': '11.25 in'}",This is an authentic HERMES Silk Barenia Kelly En Perles Silky City 33 Bag in Fauve and Terre. This comfortable shoulder bag is elegantly crafted of silk fabric. The interior is done in a matching material and comes with an attached pouch.
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/0ad01980e06d3a8fb27a09e4fb21cbfc.jpg,Hermes,Taurillon Clemence Picotin Lock 22 MM Turquoise,"$2,250",Pickup today in our San Diego Flagship,1499718,2014,Shows Wear,"['Exterior: Corner wear, scuffs, edge wear, marks, imprints', 'Handle: Edge wear, wear at resin glazing', 'Interior: Ink marks, discoloration, surface wear, marks', 'Hardware: Scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Lock', 'Not included keys']","{'Base length': '9 in', 'Width': '7 in', 'Height': '10 in', 'Drop': '7.5 in'}",This is an authentic HERMES Taurillon Clemence Picotin Lock 22 MM in Turquoise. This chic tote is crafted of soft taurillon clemence calfskin leather in blue. This unique tote is a one piece handbag with top handles that extend from the sides with an extra layer of leather for support and polished silver hardware. The top is open to a spacious blue suede interior.
https://prod-images.fashionphile.com/main/d362229fc70d299585666376f0b9dfa6/a6aa484944f259881d15610acde96596.jpg,Hermes,Taurillon Clemence Bolide 35 Rose Jaipur,"$4,250",Pickup today in our NYC Flagship,1471399,2011,Excellent,"['Exterior: Edge wear, faint corner wear', 'Handle: Wear at resin glazing, marks', 'Interior: Scuffs, imprints', 'Hardware: Scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Clochette', 'Strap', 'Lock', '2 keys']","{'Base length': '13.5 in', 'Height': '10.5 in', 'Width': '5.5 in', 'Drop': '16 in'}",This is an authentic HERMES Taurillon Clemence Bolide 35 in Rose Jaipur. This stylish tote is crafted of lovely soft clemence calfskin leather in dark pink.  The bag features rolled leather top handles with palladium silver clasps and an optional shoulder strap.  The top zipper opens to a spacious matching leather interior with a patch pocket.
https://prod-images.fashionphile.com/main/1cea23de428ba6a950898ba46a4e9ec9/87003e82bf45bf9a8e3440928d31318f.jpg,Hermes,Silk Jungle Love Love Twilly Rose Vif Bleu Roy,$405,Pickup today in our NYC Flagship,1464620,,Giftable,[],"['FASHIONPHILE Certificate of Authenticity', 'Box']","{'Length': '33.5 in', 'Height': '2 in'}",This is an authentic HERMES Silk Jungle Love Love Twilly in Rose Vif and Bleu Roy. This scarf features a leopard design and a multicolor art scene on a pink background.
https://prod-images.fashionphile.com/main/1bda1817da3fd16aaf7d647587a5fb1c/ec5b507e57d1f4f350b70893bf68c8d6.jpg,Hermes,18K Rose Gold Crocodile Diamond 17mm Klikti Quartz Watch Himalayan,"$39,995",Pickup today in our San Diego Flagship,1260764,,Giftable,['Hardware: Faint scratch(es)'],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Papers']","{'Circumference': '5 in to 0.00 in', 'Case': '17 mm', 'Band': '14 mm'}","This is an authentic 18K Rose Gold Crocodile Diamond 17mm Klikti Quartz Watch Himalayan. The watch is crafted of 18 karat rose gold and features a white dial, gold hands and hour makers, diamond accented bezel, Himalayan crocodile strap, sapphire crystal, and a quartz movement."
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/1d3a21736c3f3344c6918475f475f388.jpg,Hermes,Epsom Swift 13mm H Medor Belt 65 Craie Black,$650,Pickup today in our San Diego Flagship,1502782,2021,Giftable,[],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Buckle']","{'Length': '36 in', 'Height': '0.5 in'}",This is an authentic HERMES Epsom Swift 13mm H Medor Belt 80 in Craie and Black. This super chic belt is crafted of reversible leather with one side epsom calfskin leather in black and swift leather in ivory. The belt is completed with polished gold plated studded Hermes H buckle.
https://prod-images.fashionphile.com/main/c107001dfde693f4ea32db8de351548e/9390e37d671cbc2a087b4a925ef87f2b.jpg,Hermes,Calfskin Ivy Loafer 39.5 Black,$950,Pickup today in our San Diego Flagship,1502745,2023,Excellent,"['Exterior: Creases, faint scuffs', 'Other: Marks on sole(s)']","['FASHIONPHILE Certificate of Authenticity', '2 dust bags']","{'Size': '39.5 EU', 'Heel': '1.75 in'}",This is an authentic pair of HERMES Calfskin Ivy Loafers size 39.5 in Black. These stylish loafers are crafted of black calfskin leather and feature a 1.75-inch stacked wooden heel. They feature a cross-over strap and black soles.
https://prod-images.fashionphile.com/main/3272d47c92bdfd8ab92ef026605b2d4e/ae154c0548226a88f2ce961a024641bd.jpg,Hermes,Canvas Calfskin Leopard Get Sneakers 39 Prunoir White,$650,Pickup today in our San Diego Flagship,1502671,,Excellent,['Exterior: Frayed stitch(es)'],"['FASHIONPHILE Certificate of Authenticity', '2 dust bags']",{'Size': '39 EU'},These are authentic HERMES Canvas Calfskin Leopard Get Sneakers size 39 in Prunoir and White. These stylish sneakers are crafted of white and black canvas.
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/d2dbfa933144a487ee66d4879e249b52.jpg,Hermes,Togo Dogon Duo Wallet Etoupe,$425,Pickup today in our San Diego Flagship,1502894,2007,Worn,"['Exterior: Corner wear, scuffs, edge wear, wear at resin glazing, splitting, missing stitches', 'Interior: Scuffs, imprints', 'Hardware: Faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Not included: insert']","{'Length': '7.75 in', 'Height': '4.75 in'}",This is an authentic HERMES Togo Dogon Duo Wallet in Etoupe. This stylish clutch wallet is finely crafted of textured togo calfskin leather in taupe brown. The wallet opens with a palladium closure to a spacious interior of patch pockets.
https://prod-images.fashionphile.com/main/3272d47c92bdfd8ab92ef026605b2d4e/fc23e9a35b1da2e5cd2c08b2ba01c1da.jpg,Hermes,Taurillon Clemence Evelyne TPM Rose Sakura,"$4,295",Pickup today in our San Diego Flagship,1502842,2024,Giftable,[],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Dust bag']","{'Base length': '6.75 in', 'Width': '2 in', 'Height': '7.75 in', 'Drop': '22.5 in'}",This is an authentic HERMES Taurillon Clemence Evelyne TPM in Rose Sakura. This stylish messenger bag is crafted of textured Taurillon Clemence calfskin leather in pink. It features a perforated Hermes H oval at the front and a matching canvas cross body strap with palladium silver hardware. The top opens with a crossover strap to a suede interior.
https://prod-images.fashionphile.com/main/9385957958296a31e0942e0806dba2b2/c57aed55ca58dae4b23717869fe9cfd4.jpg,Hermes,Epsom Constance 24 Sesame,"$14,295",Pickup today in our NYC Flagship,1452797,2020,Excellent,"['Exterior: Edge wear', 'Hardware: Faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Box', 'Dust bag']","{'Length': '9 in', 'Height': '8.5 in', 'Width': '3 in', 'Drop': '18 in'}",This is an authentic HERMES Epsom Constance 24 in Sesame. This stylish shoulder bag is finely crafted of epsom calfskin leather in golden brown. The bag features a brown shoulder strap with gold plated hardware including an H buckle at the frontal flap. The flap opens to a matching partitioned leather interior with a zipper pocket.
https://prod-images.fashionphile.com/main/76bf261ee8693ec2d648ad91d932dd03/f83143fbbefecd54d0220814b9552bf9.jpg,Hermes,Vache Hunter Criss Viking Herbag Zip Retourne 31 PM Ecru Black,"$3,895",Pickup today in our San Diego Flagship,1470526,,Excellent,"['Exterior: Creases', 'Hardware: Scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Dust bag', 'Box', 'Removable pouch', 'Clochette', 'Lock & 2 keys']","{'Base length': '12 in', 'Height': '9.25 in', 'Width': '4.5 in', 'Drop': '18.25 in'}","This is an authentic HERMES Vache Hunter Criss Viking Herbag Zip Retourne 31 PM in Ecru and Black. This stylish tote is crafted of sturdy toile canvas in small black and white squares. The handbag features a rear exterior zip pocket, a black leather top crest with a leather top handle, shoulder strap, and strap closure with palladium hardware with a padlock. This opens to a toile canvas interior."
https://prod-images.fashionphile.com/main/3272d47c92bdfd8ab92ef026605b2d4e/684f3d0953652de92e3061503adc6ed8.jpg,Hermes,Box Togo 32mm H d'Ancre Belt 80 32 Black,$575,Pickup today in our San Diego Flagship,1502784,2019,Excellent,"['Exterior: Faint scuffs', 'Hardware: Faint scratch(es)']","['FASHIONPHILE Certificate of Authenticity', 'Box', 'Buckle']","{'Length': '38 in', 'Height': '1.25 in'}",This is an authentic HERMES Box Togo 32mm H d'Ancre Belt size 80 in Black.. This stylish reversible belt is box calfskin in black that reverses to a black togo calfskin side with a stylized Hermes H polished silver palladium plated buckle.
https://prod-images.fashionphile.com/main/b00cc62324068ae3ea34cb9f876dc67b/0086d8d92acb7561d130c30084ecba95.jpg,Hermes,Swift Epsom 24mm Belt Strap 70,$295,Pickup today in our San Diego Flagship,1502780,2021,Excellent,[],"['FASHIONPHILE Certificate of Authenticity', 'Box', 'Dust bag']","{'Length': '41.25 in', 'Width': '0.75 in'}",This is an authentic HERMES Swift Epsom 24mm Belt Strap size 70 in Etoupe and White. This luxurious belt strap is crafted of fine epsom calfskin in white and is reversible to a swift calfskin in taupe.
